Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ,Body Style,Dealer_Region
C_CND_012908,4/18/2023,Male,1900000,C & M Motors Inc,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,Hatchback,Aurora
C_CND_012909,4/18/2023,Male,13500,Capitol KIA,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Greenville
C_CND_012910,4/18/2023,Male,3100000,Chrysler of Tri-Cities,Ford,F-Series,Overhead Camshaft,Manual,Black,38000,Passenger,Pasco
C_CND_012911,4/18/2023,Male,13500,Chrysler Plymouth,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,Sedan,Janesville
C_CND_012912,4/18/2023,Male,1415000,Classic Chevy,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Red,13500,Hatchback,Scottsdale
C_CND_012913,4/18/2023,Male,1262000,Clay Johnson Auto Sales,Ford,F-Series,Overhead Camshaft,Manual,Red,13200,Passenger,Austin
C_CND_012914,4/18/2023,Female,486500,Progressive Shippers Cooperative Association No,Lincoln,Continental,Overhead Camshaft,Manual,Red,82500,Passenger,Janesville
C_CND_012915,4/18/2023,Male,600000,Rabun Used Car Sales,Ford,Escort,Overhead Camshaft,Manual,Black,11000,Passenger,Scottsdale
C_CND_012916,4/18/2023,Female,705000,Scrivener Performance Engineering,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45000,Hardtop,Greenville
C_CND_012917,4/18/2023,Male,550000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,Hatchback,Middletown
C_CND_012918,4/18/2023,Male,2600000,Star Enterprises Inc,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,Hardtop,Pasco
C_CND_012919,4/18/2023,Female,582000,Scrivener Performance Engineering,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Sedan,Greenville
C_CND_012920,4/18/2023,Male,400000,C & M Motors Inc,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,Hardtop,Aurora
C_CND_012921,4/18/2023,Male,600000,Suburban Ford,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,SUV,Janesville
C_CND_012922,4/18/2023,Female,400000,Tri-State Mack Inc,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Scottsdale
C_CND_012923,4/18/2023,Male,746000,Scrivener Performance Engineering,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,SUV,Greenville
C_CND_012924,4/18/2023,Male,750000,Star Enterprises Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22000,Hatchback,Pasco
C_CND_012925,4/18/2023,Male,13500,Suburban Ford,Acura,RL,Overhead Camshaft,Manual,Red,34000,SUV,Janesville
C_CND_012926,4/18/2023,Male,360000,Tri-State Mack Inc,Volvo,S40,Overhead Camshaft,Manual,Red,22000,Sedan,Scottsdale
C_CND_012927,4/18/2023,Male,1062000,Diehl Motor CO Inc,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Red,39200,Hardtop,Middletown
C_CND_012928,4/18/2023,Male,1060000,Progressive Shippers Cooperative Association No,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,Hatchback,Janesville
C_CND_012929,4/18/2023,Female,820000,Rabun Used Car Sales,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan,Scottsdale
C_CND_012930,4/18/2023,Male,1266000,Gartner Buick Hyundai Saab,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43600,Hardtop,Greenville
C_CND_012931,4/18/2023,Male,770000,Rabun Used Car Sales,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback,Scottsdale
C_CND_012932,4/18/2023,Female,400000,Capitol KIA,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41001,SUV,Scottsdale
C_CND_012933,4/18/2023,Male,930000,Scrivener Performance Engineering,Volvo,S70,Overhead Camshaft,Manual,Black,22001,Hardtop,Greenville
C_CND_012934,4/18/2023,Male,910000,Chrysler Plymouth,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Sedan,Middletown
C_CND_012935,4/18/2023,Female,790000,Classic Chevy,Lincoln,Continental,Overhead Camshaft,Manual,Red,82001,Passenger,Aurora
C_CND_012936,4/18/2023,Male,13500,Clay Johnson Auto Sales,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Red,28001,Hatchback,Greenville
C_CND_012937,4/18/2023,Male,2200000,Diehl Motor CO Inc,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22001,SUV,Pasco
C_CND_012938,4/18/2023,Male,2626000,Enterprise Rent A Car,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46601,Sedan,Janesville
C_CND_012939,4/18/2023,Male,1850000,Gartner Buick Hyundai Saab,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,19001,Hatchback,Scottsdale
C_CND_012940,4/18/2023,Male,1420000,Hatfield Volkswagen,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22001,Passenger,Austin
C_CND_012941,4/19/2023,Female,750000,Gartner Buick Hyundai Saab,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Greenville
C_CND_012942,4/19/2023,Male,1250000,Hatfield Volkswagen,Volvo,C70,Overhead Camshaft,Manual,Red,82000,Hatchback,Pasco
C_CND_012943,4/19/2023,Female,13500,Iceberg Rentals,Toyota,Sienna,Overhead Camshaft,Manual,Red,19000,Passenger,Janesville
C_CND_012944,4/19/2023,Female,1116000,McKinney Dodge Chrysler Jeep,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26600,Hatchback,Scottsdale
C_CND_012945,4/19/2023,Female,580000,Motor Vehicle Branch Office,BMW,528i,Overhead Camshaft,Manual,Red,29000,SUV,Austin
C_CND_012946,4/19/2023,Female,13500,Nebo Chevrolet,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,69000,SUV,Middletown
C_CND_012947,4/19/2023,Male,496000,Tri-State Mack Inc,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22000,Hardtop,Greenville
C_CND_012948,4/19/2023,Male,13500,Pars Auto Sales,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,Sedan,Greenville
C_CND_012949,4/19/2023,Male,1410000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Red,29000,Passenger,Pasco
C_CND_012950,4/19/2023,Male,13500,Progressive Shippers Cooperative Association No,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Red,20000,SUV,Janesville
C_CND_012951,4/19/2023,Male,1100000,Rabun Used Car Sales,Ford,Taurus,DoubleÂ Overhead Camshaft,Auto,Black,12000,SUV,Scottsdale
C_CND_012952,4/19/2023,Female,880000,Race Car Help,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Austin
C_CND_012953,4/19/2023,Female,13500,Ryder Truck Rental and Leasing,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Middletown
C_CND_012954,4/19/2023,Female,1495000,Saab-Belle Dodge,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42501,Hatchback,Aurora
C_CND_012955,4/19/2023,Male,1485000,Scrivener Performance Engineering,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,28501,Sedan,Greenville
C_CND_012956,4/19/2023,Male,1880000,Diehl Motor CO Inc,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,Sedan,Middletown
C_CND_012957,4/19/2023,Male,13500,Enterprise Rent A Car,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Red,20000,Hatchback,Aurora
C_CND_012958,4/19/2023,Male,13500,Gartner Buick Hyundai Saab,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Greenville
C_CND_012959,4/19/2023,Male,13500,Hatfield Volkswagen,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,13000,Passenger,Pasco
C_CND_012960,4/19/2023,Male,950000,Iceberg Rentals,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20000,Passenger,Janesville
C_CND_012961,4/19/2023,Male,13500,McKinney Dodge Chrysler Jeep,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,26000,Sedan,Scottsdale
C_CND_012962,4/19/2023,Female,750000,Motor Vehicle Branch Office,Plymouth,Prowler,Overhead Camshaft,Manual,Red,71000,Hatchback,Austin
C_CND_012963,4/19/2023,Male,1390000,Chrysler Plymouth,Subaru,Forester,Overhead Camshaft,Manual,Red,17000,Hardtop,Janesville
C_CND_012964,4/19/2023,Male,1200000,New Castle Ford Lincoln Mercury,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,Sedan,Aurora
C_CND_012965,4/19/2023,Male,1011000,Pars Auto Sales,Audi,A6,Overhead Camshaft,Manual,Pale White,24100,SUV,Greenville
C_CND_012966,4/19/2023,Male,1010000,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,SUV,Pasco
C_CND_012967,4/19/2023,Female,340000,Progressive Shippers Cooperative Association No,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Janesville
C_CND_012968,4/19/2023,Male,13500,Rabun Used Car Sales,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Scottsdale
C_CND_012969,4/19/2023,Male,1150000,Race Car Help,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,Hatchback,Austin
C_CND_012970,4/19/2023,Female,1730000,Clay Johnson Auto Sales,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,17000,Hardtop,Austin
C_CND_012971,4/19/2023,Male,1217500,U-Haul CO,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16750,Hatchback,Austin
C_CND_012972,4/19/2023,Male,600000,Progressive Shippers Cooperative Association No,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,31000,SUV,Janesville
C_CND_012973,4/19/2023,Female,13500,Capitol KIA,Mitsubishi,Eclipse,DoubleÂ Overhead Camshaft,Auto,Black,27000,Hardtop,Greenville
C_CND_012974,4/19/2023,Female,452000,Race Car Help,Volvo,S40,Overhead Camshaft,Manual,Black,36000,Sedan,Austin
C_CND_012975,4/19/2023,Male,570000,Ryder Truck Rental and Leasing,Ford,F-Series,Overhead Camshaft,Manual,Red,13000,Passenger,Middletown
C_CND_012976,4/19/2023,Male,655000,Saab-Belle Dodge,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,Hatchback,Aurora
C_CND_012977,4/19/2023,Female,2227000,Chrysler Plymouth,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Pale White,12701,Hardtop,Janesville
C_CND_012978,4/19/2023,Male,1690000,Classic Chevy,Honda,Passport,Overhead Camshaft,Manual,Pale White,13000,Hardtop,Scottsdale
C_CND_012979,4/19/2023,Male,702000,Motor Vehicle Branch Office,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21000,Hardtop,Austin
C_CND_012980,4/19/2023,Male,465000,Tri-State Mack Inc,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33000,Hatchback,Scottsdale
C_CND_012981,4/19/2023,Male,2623000,Rabun Used Car Sales,Ford,Ranger,DoubleÂ Overhead Camshaft,Auto,Black,61300,Hardtop,Scottsdale
C_CND_012982,4/19/2023,Male,13500,Buddy Storbeck's Diesel Service Inc,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Red,57000,SUV,Middletown
C_CND_012983,4/19/2023,Male,488500,C & M Motors Inc,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42500,Sedan,Aurora
C_CND_012984,4/19/2023,Male,787500,Capitol KIA,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Black,9500,Passenger,Greenville
C_CND_012985,4/19/2023,Male,442000,Chrysler of Tri-Cities,Acura,RL,Overhead Camshaft,Manual,Red,34000,SUV,Pasco
C_CND_012986,4/19/2023,Male,490000,Race Car Help,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Austin
C_CND_012987,4/19/2023,Male,657000,Ryder Truck Rental and Leasing,Dodge,Intrepid,DoubleÂ Overhead Camshaft,Auto,Red,31000,Sedan,Middletown
C_CND_012988,4/19/2023,Male,496000,McKinney Dodge Chrysler Jeep,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,Hardtop,Austin
C_CND_012989,4/19/2023,Male,830000,Scrivener Performance Engineering,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33001,Hatchback,Greenville
C_CND_012990,4/19/2023,Male,13500,Star Enterprises Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,54001,Sedan,Pasco
C_CND_012991,4/19/2023,Male,675000,Suburban Ford,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Sedan,Janesville
C_CND_012992,4/19/2023,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22001,Hardtop,Pasco
C_CND_012993,4/19/2023,Male,600000,U-Haul CO,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,Sedan,Austin
C_CND_012994,4/19/2023,Male,773000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,Passenger,Middletown
C_CND_012995,4/19/2023,Male,905000,C & M Motors Inc,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,Passenger,Aurora
C_CND_012996,4/19/2023,Male,13500,Capitol KIA,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Passenger,Greenville
C_CND_012997,4/19/2023,Female,2500000,Chrysler of Tri-Cities,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Black,28000,Hatchback,Pasco
C_CND_012998,4/19/2023,Female,3850000,Chrysler Plymouth,Chevrolet,Metro,Overhead Camshaft,Manual,Red,37000,Passenger,Janesville
C_CND_012999,4/19/2023,Male,2200000,Ryder Truck Rental and Leasing,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,15001,Hardtop,Middletown
C_CND_013000,4/19/2023,Female,2660000,Clay Johnson Auto Sales,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19000,Passenger,Austin
C_CND_013001,4/19/2023,Male,1245000,Iceberg Rentals,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21501,Sedan,Janesville
C_CND_013002,4/19/2023,Male,495000,McKinney Dodge Chrysler Jeep,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15001,Sedan,Scottsdale
C_CND_013003,4/19/2023,Male,485000,Buddy Storbeck's Diesel Service Inc,Ford,Focus,Overhead Camshaft,Manual,Red,24001,Hardtop,Middletown
C_CND_013004,4/19/2023,Female,355000,Nebo Chevrolet,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17001,Hatchback,Middletown
C_CND_013005,4/19/2023,Female,420000,New Castle Ford Lincoln Mercury,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,49001,Hatchback,Aurora
C_CND_013006,4/19/2023,Male,475000,Pars Auto Sales,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,SUV,Greenville
C_CND_013007,4/19/2023,Female,370000,Pitre Buick-Pontiac-Gmc of Scottsdale,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16001,Passenger,Pasco
C_CND_013008,4/19/2023,Female,13500,Progressive Shippers Cooperative Association No,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,Hatchback,Janesville
C_CND_013009,4/19/2023,Female,2250000,Rabun Used Car Sales,Acura,RL,Overhead Camshaft,Manual,Red,17001,SUV,Scottsdale
C_CND_013010,4/19/2023,Female,670000,Race Car Help,Ford,Taurus,DoubleÂ Overhead Camshaft,Auto,Black,12001,SUV,Austin
C_CND_013011,4/19/2023,Male,579000,Ryder Truck Rental and Leasing,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14001,Passenger,Middletown
C_CND_013012,4/19/2023,Male,520000,Saab-Belle Dodge,Nissan,Quest,Overhead Camshaft,Manual,Black,19001,SUV,Aurora
C_CND_013013,4/19/2023,Male,428000,Scrivener Performance Engineering,Lexus,LS400,Overhead Camshaft,Manual,Pale White,54001,Sedan,Greenville
C_CND_013014,4/19/2023,Male,710000,Star Enterprises Inc,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,SUV,Pasco
C_CND_013015,4/19/2023,Male,580000,Suburban Ford,Ford,F-Series,Overhead Camshaft,Manual,Black,38001,Passenger,Janesville
C_CND_013016,4/21/2023,Male,2068000,Star Enterprises Inc,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12801,Hatchback,Pasco
C_CND_013017,4/21/2023,Female,1960000,Suburban Ford,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36001,Hatchback,Janesville
C_CND_013018,4/21/2023,Male,1000000,Tri-State Mack Inc,Saturn,LS,Overhead Camshaft,Manual,Pale White,14000,Sedan,Scottsdale
C_CND_013019,4/21/2023,Male,800000,U-Haul CO,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23000,SUV,Austin
C_CND_013020,4/21/2023,Male,2128000,Iceberg Rentals,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16800,Hardtop,Scottsdale
C_CND_013021,4/21/2023,Female,13500,Rabun Used Car Sales,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,14000,SUV,Scottsdale
C_CND_013022,4/21/2023,Male,1667000,Diehl Motor CO Inc,Honda,Passport,DoubleÂ Overhead Camshaft,Auto,Black,26700,Hardtop,Middletown
C_CND_013023,4/21/2023,Male,970000,Scrivener Performance Engineering,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Greenville
C_CND_013024,4/21/2023,Male,330000,Enterprise Rent A Car,Volkswagen,Beetle,Overhead Camshaft,Manual,Pale White,21000,Hardtop,Aurora
C_CND_013025,4/21/2023,Male,1255000,Suburban Ford,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36500,Hatchback,Janesville
C_CND_013026,4/21/2023,Female,700000,Tri-State Mack Inc,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,SUV,Scottsdale
C_CND_013027,4/21/2023,Male,13500,U-Haul CO,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000,Passenger,Austin
C_CND_013028,4/21/2023,Female,13500,Chrysler Plymouth,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Janesville
C_CND_013029,4/21/2023,Female,500000,Classic Chevy,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,22000,Sedan,Scottsdale
C_CND_013030,4/21/2023,Male,1630000,Saab-Belle Dodge,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,17001,Hardtop,Aurora
C_CND_013031,4/21/2023,Female,484852,Diehl Motor CO Inc,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14851,Passenger,Middletown
C_CND_013032,4/21/2023,Female,13500,Enterprise Rent A Car,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,26001,SUV,Aurora
C_CND_013033,4/21/2023,Male,1000000,Gartner Buick Hyundai Saab,Lexus,LS400,Overhead Camshaft,Manual,Pale White,13001,Sedan,Greenville
C_CND_013034,4/21/2023,Female,13500,Diehl Motor CO Inc,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,28000,SUV,Middletown
C_CND_013035,4/21/2023,Male,13500,Enterprise Rent A Car,Volvo,C70,Overhead Camshaft,Manual,Black,36000,Hatchback,Aurora
C_CND_013036,4/21/2023,Male,570500,Gartner Buick Hyundai Saab,Toyota,Camry,Overhead Camshaft,Manual,Black,34500,Hatchback,Greenville
C_CND_013037,4/21/2023,Male,3000000,Saab-Belle Dodge,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22001,Hardtop,Aurora
C_CND_013038,4/21/2023,Female,2325000,Iceberg Rentals,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,27500,Passenger,Janesville
C_CND_013039,4/21/2023,Male,13500,Tri-State Mack Inc,Lexus,RX300,Overhead Camshaft,Manual,Black,18001,Hardtop,Austin
C_CND_013040,4/21/2023,Male,1002500,Clay Johnson Auto Sales,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39250,Hardtop,Austin
C_CND_013041,4/21/2023,Male,807500,Diehl Motor CO Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25500,Hardtop,Middletown
C_CND_013042,4/21/2023,Male,1120000,Enterprise Rent A Car,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Hardtop,Aurora
C_CND_013043,4/21/2023,Male,1180000,Rabun Used Car Sales,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41001,Passenger,Aurora
C_CND_013044,4/21/2023,Male,13500,Race Car Help,Chrysler,Cirrus,DoubleÂ Overhead Camshaft,Auto,Pale White,12001,Passenger,Greenville
C_CND_013045,4/21/2023,Female,1200000,Ryder Truck Rental and Leasing,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,Passenger,Pasco
C_CND_013046,4/22/2023,Male,2650000,Race Car Help,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,Hatchback,Austin
C_CND_013047,4/22/2023,Male,1615000,Ryder Truck Rental and Leasing,Lincoln,Town car,Overhead Camshaft,Manual,Black,17500,Hatchback,Middletown
C_CND_013048,4/22/2023,Male,960000,Star Enterprises Inc,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hardtop,Middletown
C_CND_013049,4/22/2023,Male,3225000,Scrivener Performance Engineering,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,Sedan,Greenville
C_CND_013050,4/22/2023,Male,13500,Star Enterprises Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,Hatchback,Pasco
C_CND_013051,4/22/2023,Male,1010000,Race Car Help,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,49000,Hardtop,Scottsdale
C_CND_013052,4/22/2023,Female,920000,Saab-Belle Dodge,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14000,Hardtop,Janesville
C_CND_013053,4/22/2023,Male,2600000,U-Haul CO,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Austin
C_CND_013054,4/22/2023,Female,13500,Buddy Storbeck's Diesel Service Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Middletown
C_CND_013055,4/22/2023,Female,13500,C & M Motors Inc,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19000,Passenger,Aurora
C_CND_013056,4/22/2023,Female,340000,Progressive Shippers Cooperative Association No,Audi,A6,Overhead Camshaft,Manual,Pale White,24000,SUV,Janesville
C_CND_013057,4/22/2023,Male,1182000,Rabun Used Car Sales,Toyota,Sienna,Overhead Camshaft,Manual,Black,27200,Passenger,Scottsdale
C_CND_013058,4/22/2023,Female,13500,Race Car Help,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,21000,SUV,Austin
C_CND_013059,4/22/2023,Male,13500,Ryder Truck Rental and Leasing,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Middletown
C_CND_013060,4/22/2023,Female,440000,Saab-Belle Dodge,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,Sedan,Aurora
C_CND_013061,4/22/2023,Male,1470000,Scrivener Performance Engineering,Dodge,Durango,Overhead Camshaft,Manual,Black,22000,SUV,Greenville
C_CND_013062,4/22/2023,Male,1225000,Star Enterprises Inc,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18500,Hatchback,Pasco
C_CND_013063,4/22/2023,Male,870000,Suburban Ford,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Passenger,Janesville
C_CND_013064,4/22/2023,Male,13500,Tri-State Mack Inc,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,Sedan,Scottsdale
C_CND_013065,4/22/2023,Male,1607500,U-Haul CO,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26750,Sedan,Austin
C_CND_013066,4/22/2023,Male,13500,Star Enterprises Inc,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Hardtop,Pasco
C_CND_013067,4/22/2023,Male,630000,Iceberg Rentals,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22001,Passenger,Janesville
C_CND_013068,4/22/2023,Female,13500,McKinney Dodge Chrysler Jeep,Mercedes-B,CL500,Overhead Camshaft,Manual,Pale White,29001,SUV,Scottsdale
